entity_id,business_name,business_address,country,business_name_clean,business_address_clean,country_clean,name_core,address_clean,address_numbers,name_tokens,address_tokens,name_length,address_length,name_word_count,address_word_count,name_first_char,name_missing,address_missing,country_missing
S1-273422811,Athena Salgado Proem Inc,"1012 Via Arroyo, Ventura, CA",US,athena salgado proem inc,1012 via arroyo ventura ca,us,athena salgado proem,1012 via arroyo ventura ca,1012,athena inc proem salgado,1012 arroyo ca ventura via,24,26,4,5,a,0,0,0
S1-659872334,Kolkata Tea LLP,"23/1B, Madan Baral Lane, Kolkata, Howrah, West Bengal",India,kolkata tea llp,23 1b madan baral lane kolkata howrah west bengal,india,kolkata tea,23 1b madan baral lane kolkata howrah west bengal,23 1,kolkata llp tea,1b 23 baral bengal howrah kolkata lane madan west,15,49,3,9,k,0,0,0
S1-711400025,Preferred Metropolitan Frequency Holdings,"1807 Electric Avenue, Nashville, TN",US,preferred metropolitan frequency holdings,1807 electric avenue nashville tn,us,preferred metropolitan frequency holdings,1807 electric avenue nashville tn,1807,frequency holdings metropolitan preferred,1807 avenue electric nashville tn,41,33,4,5,p,0,0,0
S1-950787437,Pineda School of Medicine LLC,"2200 Dartmouth Glen Drive, Unit 207, Garner, NC",US,pineda school of medicine llc,2200 dartmouth glen drive unit 207 garner nc,us,pineda school of medicine,2200 dartmouth glen drive unit 207 garner nc,2200 207,llc medicine of pineda school,207 2200 dartmouth drive garner glen nc unit,29,44,5,8,p,0,0,0
S1-289740952,Ace Strategic Fortunex LLC,"1611 113th Avenue, Avondale, AZ",US,ace strategic fortunex llc,1611 113th avenue avondale az,us,ace strategic fortunex,1611 113th avenue avondale az,1611 113,ace fortunex llc strategic,113th 1611 avenue avondale az,26,29,4,5,a,0,0,0
S1-832345756,"Nabors and Geissler Village, LLC","3200 Susana Street, TX, Mission",US,nabors and geissler village llc,3200 susana street tx mission,us,nabors and geissler village,3200 susana street tx mission,3200,and geissler llc nabors village,3200 mission street susana tx,31,29,5,5,n,0,0,0
S1-933322488,Jemmott Pharmaceutical Inc,"206 Kothe Way, Nashville, TN",US,jemmott pharmaceutical inc,206 kothe way nashville tn,us,jemmott pharmaceutical,206 kothe way nashville tn,206,inc jemmott pharmaceutical,206 kothe nashville tn way,26,26,3,5,j,0,0,0
S1-635510698,Valdez Custom Braemar LLC,"15 Clear Bead Court, Clayton, NC",US,valdez custom braemar llc,15 clear bead court clayton nc,us,valdez custom braemar,15 clear bead court clayton nc,15,braemar custom llc valdez,15 bead clayton clear court nc,25,30,4,6,v,0,0,0
S1-298748933,Coleman Soren Inc,"248 Turner Drive, Lebanon, OH",US,coleman soren inc,248 turner drive lebanon oh,us,coleman soren,248 turner drive lebanon oh,248,coleman inc soren,248 drive lebanon oh turner,17,27,3,5,c,0,0,0
S1-461322371,Frontier Capital Partners LLC,"1355 Villa Avenue, Villa Park, IL",US,frontier capital partners llc,1355 villa avenue villa park il,us,frontier capital partners,1355 villa avenue villa park il,1355,capital frontier llc partners,1355 avenue il park villa villa,29,31,4,6,f,0,0,0
S1-158153205,Sree Trading Private Limited,"Amar Chand Agarsen Nagar, Balotra Calendar Road, W1 School, Balotra, Balotra, Barmer, Rajasthan",India,sree trading private limited,amar chand agarsen nagar balotra calendar road w1 school balotra balotra barmer rajasthan,india,sree trading,amar chand agarsen nagar balotra calendar road w1 school balotra balotra barmer rajasthan,1,limited private sree trading,agarsen amar balotra balotra balotra barmer calendar chand nagar rajasthan road school w1,28,89,4,13,s,0,0,0
S1-802567407,Ace Projects Private Limited,"Resolute Tower, First Floor, No2/41, Mc Nichols Road, 2Nd Lane, Chetpet, Egmore Nungambakkam, Chennai, Tamil Nadu",India,ace projects private limited,resolute tower first floor no2 41 mc nichols road 2nd lane chetpet egmore nungambakkam chennai tamil nadu,india,ace projects,resolute tower first floor no2 41 mc nichols road 2nd lane chetpet egmore nungambakkam chennai tamil nadu,2 41 2,ace limited private projects,2nd 41 chennai chetpet egmore first floor lane mc nadu nichols no2 nungambakkam resolute road tamil tower,28,105,4,17,a,0,0,0
S1-433495071,"Grazia West Securities, L.L.C.","PA, Upper Merion Township, 166 Arden Road",US,grazia west securities l l c,pa upper merion township 166 arden road,us,grazia west securities l l c,pa upper merion township 166 arden road,166,c grazia l l securities west,166 arden merion pa road township upper,28,39,6,7,g,0,0,0
S1-78762900,Mcrae Chs,"3060 Hammond Business Place, Unit 121, Raleigh, NC",US,mcrae chs,3060 hammond business place unit 121 raleigh nc,us,mcrae chs,3060 hammond business place unit 121 raleigh nc,3060 121,chs mcrae,121 3060 business hammond nc place raleigh unit,9,47,2,8,m,0,0,0
S1-65222776,Reet Developers Ltd,"Sarvodya Niwas, First Floor, Pillar No 08, Jagdeo Path More, Bailey Road Patna, Patna, Bihar, Bailey",India,reet developers ltd,sarvodya niwas first floor pillar no 08 jagdeo path more bailey road patna patna bihar bailey,india,reet developers,sarvodya niwas first floor pillar no 08 jagdeo path more bailey road patna patna bihar bailey,08,developers ltd reet,08 bailey bailey bihar first floor jagdeo more niwas no path patna patna pillar road sarvodya,19,93,3,16,r,0,0,0
S1-60643856,Smart Engineering Private Limited,"11/5B1Rangasamy Pillai St, Thondikaradu, Tiruchengodu, Namakkal, Tamil Nadu",India,smart engineering private limited,11 5b1rangasamy pillai st thondikaradu tiruchengodu namakkal tamil nadu,india,smart engineering,11 5b1rangasamy pillai street thondikaradu tiruchengodu namakkal tamil nadu,11 5 1,engineering limited private smart,11 5b1rangasamy nadu namakkal pillai street tamil thondikaradu tiruchengodu,33,75,4,9,s,0,0,0
S1-949044397,Velvet's Transport,"Bismarck, ND, 102 Edmonton Drive",US,velvet s transport,bismarck nd 102 edmonton drive,us,velvet s transport,bismarck nd 102 edmonton drive,102,s transport velvet,102 bismarck drive edmonton nd,18,30,3,5,v,0,0,0
S1-181768827,Pediatric Dental Associates LLC,"302 Main Avenue, Minier, IL",US,pediatric dental associates llc,302 main avenue minier il,us,pediatric dental associates,302 main avenue minier il,302,associates dental llc pediatric,302 avenue il main minier,31,25,4,5,p,0,0,0
S1-777817679,Bharat Producer Private Limited,"Gat No. 894 Main Road, Hatkanangle Alte Kolhapur, Hatkanagale, Kolhapur, Maharashtra",India,bharat producer private limited,gat no 894 main road hatkanangle alte kolhapur hatkanagale kolhapur maharashtra,india,bharat producer,gat no 894 main road hatkanangle alte kolhapur hatkanagale kolhapur maharashtra,894,bharat limited private producer,894 alte gat hatkanagale hatkanangle kolhapur kolhapur maharashtra main no road,31,79,4,11,b,0,0,0
S1-860034577,Empire Council,"6121 De Armoun Road, Unit APT B, Anchorage, AK",US,empire council,6121 de armoun road unit apt b anchorage ak,us,empire council,6121 de armoun road unit apartment b anchorage ak,6121,council empire,6121 ak anchorage apartment armoun b de road unit,14,49,2,9,e,0,0,0
S1-42829133,Optimist Leasing LLP,"P No 149 & 150, F ., Rajiv Nagar, Hyderabad, Telangana",India,optimist leasing llp,p no 149 and 150 f rajiv nagar hyderabad telangana,india,optimist leasing,p no 149 and 150 f rajiv nagar hyderabad telangana,149 150,leasing llp optimist,149 150 and f hyderabad nagar no p rajiv telangana,20,50,3,10,o,0,0,0
S1-50469196,Shree Software,"C/O Sandeep, Brahkalan, Jind, Haryana",India,shree software,c o sandeep brahkalan jind haryana,india,shree software,c o sandeep brahkalan jind haryana,,shree software,brahkalan c haryana jind o sandeep,14,34,2,6,s,0,0,0
S1-761701313,Diclaris LLC,"2102 Ws Young Drive, Unit C, Killeen, TX",US,diclaris llc,2102 ws young drive unit c killeen tx,us,diclaris,2102 ws young drive unit c killeen tx,2102,diclaris llc,2102 c drive killeen tx unit ws young,12,37,2,8,d,0,0,0
S1-748165808,Pinnacle Entertainment Private Limited,"Mumbai, Maharashtra, 409 Arihantahmedabad Street",India,pinnacle entertainment private limited,mumbai maharashtra 409 arihantahmedabad street,india,pinnacle entertainment,mumbai maharashtra 409 arihantahmedabad street,409,entertainment limited pinnacle private,409 arihantahmedabad maharashtra mumbai street,38,46,4,5,p,0,0,0
S1-383125804,Kesoft Flaherty,"11427 Mcclane Lane, WI, Town Of Hiles",US,kesoft flaherty,11427 mcclane lane wi town of hiles,us,kesoft flaherty,11427 mcclane lane wi town of hiles,11427,flaherty kesoft,11427 hiles lane mcclane of town wi,15,35,2,7,k,0,0,0
S1-351641369,Heritage Clean Ready LLC,"7790 Cub Creek Way, Horace, ND",US,heritage clean ready llc,7790 cub creek way horace nd,us,heritage clean ready,7790 cub creek way horace nd,7790,clean heritage llc ready,7790 creek cub horace nd way,24,28,4,6,h,0,0,0
S1-225773706,Symphony Trading Ltd,"House No.22 Rajendra Nagar, Mathura, Uttar Pradesh",India,symphony trading ltd,house no 22 rajendra nagar mathura uttar pradesh,india,symphony trading,house no 22 rajendra nagar mathura uttar pradesh,22,ltd symphony trading,22 house mathura nagar no pradesh rajendra uttar,20,48,3,8,s,0,0,0
S1-552949765,Poulos Usa LLC,"VA, Prince Edward County, 2106 Hidden Lake Rd",US,poulos usa llc,va prince edward county 2106 hidden lake rd,us,poulos usa,va prince edward county 2106 hidden lake road,2106,llc poulos usa,2106 county edward hidden lake prince road va,14,45,3,8,p,0,0,0
S1-497653195,One Estate Private Limited,"A 24, Tarang Drug Emp Chs Ltd., Unit No.3, Gilbert Hill, Mumbai, Mumbai City, Maharashtra",India,one estate private limited,a 24 tarang drug emp chs ltd unit no 3 gilbert hill mumbai mumbai city maharashtra,india,one estate,a 24 tarang drug emp chs ltd unit no 3 gilbert hill mumbai mumbai city maharashtra,24 3,estate limited one private,24 3 a chs city drug emp gilbert hill ltd maharashtra mumbai mumbai no tarang unit,26,82,4,16,o,0,0,0
S1-792258576,Urban Super Technologies Private Limited,"Mumbai, 2 Phase -1 Thakur Village, Shopno 6 N G Suncity Bldg, Maharashtra, Kandivali East",India,urban super technologies private limited,mumbai 2 phase 1 thakur village shopno 6 n g suncity bldg maharashtra kandivali east,india,urban super technologies,mumbai 2 phase 1 thakur village shopno 6 n g suncity bldg maharashtra kandivali east,2 1 6,limited private super technologies urban,1 2 6 bldg east g kandivali maharashtra mumbai n phase shopno suncity thakur village,40,84,5,15,u,0,0,0
S1-162770787,Morning Medical Centre Private Limited,"E-38, Flat No.108, First Floor, Rajouri Garden, West Delhi, New Delhi, Delhi",India,morning medical centre private limited,e 38 flat no 108 first floor rajouri garden west delhi new delhi delhi,india,morning medical centre,e 38 flat no 108 first floor rajouri garden west delhi new delhi delhi,38 108,centre limited medical morning private,108 38 delhi delhi delhi e first flat floor garden new no rajouri west,38,70,5,14,m,0,0,0
S1-661015088,American Council,"251 Bear Cage Road, Roan Mountain, TN",US,american council,251 bear cage road roan mountain tn,us,american council,251 bear cage road roan mountain tn,251,american council,251 bear cage mountain road roan tn,16,35,2,7,a,0,0,0
S1-443316541,Bari Mcintosh Produce,"3801 Klindt Drive, The Dalles, OR",US,bari mcintosh produce,3801 klindt drive the dalles or,us,bari mcintosh produce,3801 klindt drive the dalles or,3801,bari mcintosh produce,3801 dalles drive klindt or the,21,31,3,6,b,0,0,0
S1-640023178,Jajodia (India) Services Private Limited,"Krishna Nagar, Delhi, B-8/9",India,jajodia india services private limited,krishna nagar delhi b 8 9,india,jajodia india services,krishna nagar delhi b 8 9,8 9,india jajodia limited private services,8 9 b delhi krishna nagar,38,25,5,6,j,0,0,0
S1-723616302,New Properties Limited,"Shop At Plot No. 2, Near Bahadurpur Primary School, Kursi Road, Lucknow, Uttar Pradesh",India,new properties limited,shop at plot no 2 near bahadurpur primary school kursi road lucknow uttar pradesh,india,new properties,shop at plot no 2 near bahadurpur primary school kursi road lucknow uttar pradesh,2,limited new properties,2 at bahadurpur kursi lucknow near no plot pradesh primary road school shop uttar,22,81,3,14,n,0,0,0
S1-416952905,"Diann Fisher Signature Generating, Inc","45 Collins Avenue, Jamestown, NY",US,diann fisher signature generating inc,45 collins avenue jamestown ny,us,diann fisher signature generating,45 collins avenue jamestown ny,45,diann fisher generating inc signature,45 avenue collins jamestown ny,37,30,5,5,d,0,0,0
S1-340440802,Carmen King Great Odyssey LLC,"1916 Jay Bird Lane, Leander, TX",US,carmen king great odyssey llc,1916 jay bird lane leander tx,us,carmen king great odyssey,1916 jay bird lane leander tx,1916,carmen great king llc odyssey,1916 bird jay lane leander tx,29,29,5,6,c,0,0,0
S1-970274589,Mok Wholesale PLLC,"901 Frederica Street, Owensboro, KY",US,mok wholesale pllc,901 frederica street owensboro ky,us,mok wholesale pllc,901 frederica street owensboro ky,901,mok pllc wholesale,901 frederica ky owensboro street,18,33,3,5,m,0,0,0
S1-482000976,Sotech Ventures,"5 Tavern Drive, Fairmont, WV",US,sotech ventures,5 tavern drive fairmont wv,us,sotech ventures,5 tavern drive fairmont wv,5,sotech ventures,5 drive fairmont tavern wv,15,26,2,5,s,0,0,0
S1-11731423,Via Piedmont Asia LLC,"Lubbock, TX, Unit B, 4414 36th Street",US,via piedmont asia llc,lubbock tx unit b 4414 36th street,us,via piedmont asia,lubbock tx unit b 4414 36th street,4414 36,asia llc piedmont via,36th 4414 b lubbock street tx unit,21,34,4,7,v,0,0,0
S1-51019343,Kristel's Auto Sales,"Weirton, 348 Liberty Avenue, WV",US,kristel s auto sales,weirton 348 liberty avenue wv,us,kristel s auto sales,weirton 348 liberty avenue wv,348,auto kristel s sales,348 avenue liberty weirton wv,20,29,4,5,k,0,0,0
S1-325087585,National Enclave,"75 Linden Street, Unit Apartment 2, Yonkers, NY",US,national enclave,75 linden street unit apartment 2 yonkers ny,us,national enclave,75 linden street unit apartment 2 yonkers ny,75 2,enclave national,2 75 apartment linden ny street unit yonkers,16,44,2,8,n,0,0,0
S1-480062938,Dwyer White,"717 Johnson Street, City Of Beloit, WI",US,dwyer white,717 johnson street city of beloit wi,us,dwyer white,717 johnson street city of beloit wi,717,dwyer white,717 beloit city johnson of street wi,11,36,2,7,d,0,0,0
S1-817727039,WAE Alloys Private Limited,"8/Ff, 1St Floor, Guru Tecbahadur Society, Sukhramnagar, Rakhial, Ahmedabad, Gujarat",India,wae alloys private limited,8 ff 1st floor guru tecbahadur society sukhramnagar rakhial ahmedabad gujarat,india,wae alloys,8 ff 1st floor guru tecbahadur society sukhramnagar rakhial ahmedabad gujarat,8 1,alloys limited private wae,1st 8 ahmedabad ff floor gujarat guru rakhial society sukhramnagar tecbahadur,26,77,4,11,w,0,0,0
S1-508861152,Juieta Hollis Crown LLC,"20151 Sand Hill Road, Georgetown, DE",US,juieta hollis crown llc,20151 sand hill road georgetown de,us,juieta hollis crown,20151 sand hill road georgetown de,20151,crown hollis juieta llc,20151 de georgetown hill road sand,23,34,4,6,j,0,0,0
S1-28185392,"Mutual Mobility Concepts, LLC","4145 Tischer Road, Rice Lake, MN",US,mutual mobility concepts llc,4145 tischer road rice lake mn,us,mutual mobility concepts,4145 tischer road rice lake mn,4145,concepts llc mobility mutual,4145 lake mn rice road tischer,28,30,4,6,m,0,0,0
S1-685033000,Gandhi Development,"6830 8th Street, Phoenix, AZ",US,gandhi development,6830 8th street phoenix az,us,gandhi development,6830 8th street phoenix az,6830 8,development gandhi,6830 8th az phoenix street,18,26,2,5,g,0,0,0
S1-962174051,Orthopedic Specialists of Surprise LLC,"15164 140th Drive, Unit 3153, Surprise, AZ",US,orthopedic specialists of surprise llc,15164 140th drive unit 3153 surprise az,us,orthopedic specialists of surprise,15164 140th drive unit 3153 surprise az,15164 140 3153,llc of orthopedic specialists surprise,140th 15164 3153 az drive surprise unit,38,39,5,7,o,0,0,0
S1-287397981,Omkar Advisors,"M301 Mantri Espana, Bellandur Bangalore, Bangalore South, Bangalore, Karnataka",India,omkar advisors,m301 mantri espana bellandur bangalore bangalore south bangalore karnataka,india,omkar advisors,m301 mantri espana bellandur bangalore bangalore south bangalore karnataka,301,advisors omkar,bangalore bangalore bangalore bellandur espana karnataka m301 mantri south,14,74,2,9,o,0,0,0
S1-475260329,Ear Nose & Throat Care Associates Inc,"94 Silver Valley Boulevard, Munroe Falls, OH",US,ear nose and throat care associates inc,94 silver valley boulevard munroe falls oh,us,ear nose and throat care associates,94 silver valley boulevard munroe falls oh,94,and associates care ear inc nose throat,94 boulevard falls munroe oh silver valley,39,42,7,7,e,0,0,0
